,id,title,first_artist,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,speechiness,duration_ms,time_signature,valence,num_bars,num_sections,num_segments
1573,77CCfbJgFZvKYpL2GY6XN9,Can You Hear Me,Korn,['Korn'],0.567,0.925,2,-4.131,1,0.000316,0.0235,0.186,0.457,120.057,0.0446,172867,4,0.457,85,8,569
1574,3QSTraqSJt12AtUFkbJmCj,Love & Meth,Korn,['Korn'],0.553,0.921,11,-5.744,0,0.000207,0.0002,0.35,0.286,90.012,0.0907,243107,4,0.286,90,13,893
1575,4hD3UA6t7sN7y5EI9GB7zP,Hold On,Korn,['Korn'],0.597,0.981,9,-3.901,1,0.000354,0.808,0.0902,0.151,99.994,0.0946,185533,4,0.151,75,8,669
1576,56aPKIfno10w5JCTXrZnoY,Shoots and Ladders,Korn,['Korn'],0.33,0.742,0,-9.766,0,0.00617,0.0056,0.315,0.225,88.869,0.0801,322293,4,0.225,120,8,1204
1577,5JrajjztyjvkuUB8ZqzUML,Good God,Korn,['Korn'],0.548,0.904,11,-7.011,0,0.003,0.024,0.655,0.585,124.75,0.0992,201960,4,0.585,105,9,823
1578,3dP5DkIkzIfbm6Jf6LWNDF,Never Never,Korn,['Korn'],0.539,0.917,7,-4.839,1,0.000359,0.0000204,0.679,0.241,87.512,0.0711,221002,4,0.241,78,8,731
1579,0IpHg3kAiR9Qf1VJbGrmsY,Cold,Korn,['Korn'],0.408,0.92,2,-3.082,1,0.00197,0.00106,0.0751,0.337,101.44,0.141,225732,3,0.337,97,11,875
1580,27qsQGjOEBiVoZJB1ViI4Y,Pretty,Korn,['Korn'],0.369,0.847,2,-6.951,1,0.00032,0.192,0.624,0.401,109.105,0.111,252573,4,0.401,113,11,859
1581,4YsRmlkAkHHn98mQrE28bc,Spike In My Veins,Korn,['Korn'],0.453,0.979,6,-5.778,0,0.000062,0.0108,0.416,0.524,172.064,0.0742,264862,4,0.524,188,10,1080
1582,55elZISkbMgTPP9YViHlqB,Take Me,Korn,['Korn'],0.371,0.851,2,-3.712,1,0.000249,0.00004,0.0951,0.515,104.033,0.125,180160,4,0.515,76,7,571
1583,3PpoBKcbnoGQudHGkwJA4C,The Darkness is Revealing,Korn,['Korn'],0.551,0.957,2,-3.609,1,0.000378,0.023,0.349,0.148,104.988,0.0986,220055,4,0.148,97,8,898
1584,4gQ13Z8xmaWmPQLyxE7UxY,Oildale (Leave Me Alone),Korn,['Korn'],0.3,0.978,7,-4.193,1,0.00144,0.00768,0.375,0.179,142.378,0.132,283093,4,0.179,159,11,1169
1585,7yYvvOB7CuzdVldb6zOk1m,All In the Family,Korn,['Korn'],0.659,0.846,7,-7.579,1,0.00124,0,0.0415,0.595,92.803,0.111,288973,4,0.595,113,12,1231
1586,5cLttQXyVI07tUKCN8T4OD,Chi,Korn,['Korn'],0.543,0.829,11,-7.931,0,0.005,0.00186,0.181,0.521,123.998,0.148,235947,4,0.521,121,8,984
1587,6Ot1jvIoVPAuGRKY8Qxue8,Divine,Korn,['Korn'],0.455,0.958,9,-5.91,1,0.00865,0.0000149,0.137,0.419,123.888,0.143,170373,4,0.419,88,9,751
1588,3lAxX47BnSDTTtlCcxSiEw,Let the Guilt Go,Korn,['Korn'],0.441,0.992,0,-3.472,1,0.0166,0.00000125,0.187,0.187,118.977,0.164,236093,4,0.187,113,12,846
1589,0h9qCOdRAlOA8IoAQOe5e9,My Gift to You,Korn,['Korn'],0.358,0.585,9,-6.194,1,0.0000606,0.299,0.194,0.0773,102.656,0.0315,435453,4,0.0773,183,15,1156
1590,07xFWwKPOApMS56ildsV0G,Twist,Korn,['Korn'],0.558,0.989,1,-5.041,0,0.395,0.0000981,0.375,0.635,83.071,0.158,49213,4,0.635,16,3,235
1591,2l8w820sB8uOrrWwyNlzaZ,Finally Free,Korn,['Korn'],0.589,0.983,11,-4.023,0,0.0138,0.00000201,0.0876,0.0996,106.054,0.135,233421,4,0.0996,104,8,881
1592,25EgA1A1OZBRw25Mjyw08g,Get Up! (feat. Skrillex),Korn,"['Korn', 'Skrillex']",0.508,0.894,1,-4.664,1,0.000199,0.00135,0.476,0.248,139.944,0.0779,222640,4,0.248,129,13,792
1593,72ZarLfZuVXLa2VN1jzAWk,Children of the Korn,Korn,['Korn'],0.697,0.808,1,-6.803,0,0.00277,0.00258,0.0509,0.54,95.841,0.203,232600,4,0.54,94,12,995
1594,1D7cfiC5mxqHfTCcOiRBej,Love You Like I Used To,Russell Dickerson,['Russell Dickerson'],0.501,0.788,10,-4.624,1,0.12,0,0.137,0.61,152.047,0.0415,186613,4,0.61,115,7,640
1595,5PBx0zFfehUMyv5H4YXVAU,Blue Tacoma,Russell Dickerson,['Russell Dickerson'],0.458,0.897,9,-4.879,1,0.0183,0,0.174,0.728,160.131,0.0402,212067,4,0.728,136,5,783
1596,5ycEpZQumS0oXR46E7tBWM,It's About Time (feat. Florida Georgia Line),Russell Dickerson,"['Russell Dickerson', 'Florida Georgia Line']",0.765,0.92,6,-4.362,1,0.249,0,0.618,0.799,121.011,0.0984,175772,4,0.799,85,7,621
1597,7xMFk2Vj2hALyMdzHFopJl,Home Sweet,Russell Dickerson,['Russell Dickerson'],0.58,0.813,11,-5.621,1,0.0386,0.00000144,0.0926,0.473,120.973,0.0414,205947,4,0.473,100,6,651
1598,1h8X2tLPGk35kQ5hRY4rul,Alright (feat. Russell Dickerson),Clara Mae,"['Clara Mae', 'Russell Dickerson']",0.544,0.738,6,-4.944,1,0.368,0,0.0993,0.41,146.976,0.106,161085,4,0.41,95,7,592
1599,3I4WFddKpe2PGZWFh7f10J,Yours,Russell Dickerson,['Russell Dickerson'],0.554,0.722,11,-6.005,1,0.119,0,0.0861,0.558,134.058,0.034,216960,4,0.558,116,8,669
1600,2GqSBgtyk6MNnrAyiu66LQ,Forever For A Little While,Russell Dickerson,['Russell Dickerson'],0.456,0.821,9,-4.467,1,0.154,0,0.295,0.429,168.072,0.0454,180187,4,0.429,123,10,625
1601,18qNiKxBiNzmrdjwqZh7tm,Man in the Mirror,Russell Dickerson,['Russell Dickerson'],0.773,0.556,10,-8.148,1,0.546,0.00000207,0.0923,0.335,100.015,0.0455,259374,4,0.335,106,12,965
1602,4bKkUZX9OlAh8fE5KsaE0G,"Sing (feat. Russell Dickerson, Florida Georgia Line)",Chris Tomlin,"['Chris Tomlin', 'Russell Dickerson', 'Florida Georgia Line']",0.643,0.738,10,-3.708,1,0.528,0,0.124,0.369,119.927,0.0332,166880,4,0.369,80,8,560
1603,3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,Russell Dickerson,['Russell Dickerson'],0.637,0.853,1,-4.664,1,0.216,0,0.0357,0.861,93.87,0.109,190640,4,0.861,73,7,776
1604,5VMZc4mSdDM6uWunjeDc4F,Honey,Russell Dickerson,['Russell Dickerson'],0.574,0.861,8,-4.971,1,0.154,0.00014,0.265,0.724,176.057,0.057,198920,4,0.724,142,8,774
1605,15KIxlXlomcNwSelqVvLcF,That's My Girl,Russell Dickerson,['Russell Dickerson'],0.482,0.795,1,-4.234,1,0.115,0,0.125,0.379,180.003,0.0319,207126,4,0.379,155,12,723
1606,3cHY2wfceJZ3wcsOuvi1a9,"On the Road Again (ACM Lifting Lives Edition) [feat. Ingrid Andress, Gabby Barrett, Jordan Davis, Russell Dickerson, Lindsay Ell, Riley Green, Caylee Hammack, Cody Johnson, Tenille Townes, Morgan Wallen]",ACM Awards New Artist Nominees,"['ACM Awards New Artist Nominees', 'Willie Nelson', 'Ingrid Andress', 'Gabby Barrett', 'Jordan Davis', 'Russell Dickerson', 'Lindsay Ell', 'Riley Green', 'Caylee Hammack', 'Cody Johnson', 'Tenille Townes', 'Morgan Wallen']",0.673,0.908,7,-4.822,1,0.15,0,0.273,0.926,110.98,0.0338,160080,4,0.926,73,5,615
1607,56QGSNZb7IoG6IdZBqzdbS,Mgno,Russell Dickerson,['Russell Dickerson'],0.594,0.819,1,-5.199,1,0.00714,0.0000113,0.0707,0.493,121.064,0.0329,201013,4,0.493,98,9,769
1608,4nAE5UQFlXguukpVQoX7E4,Southern Symphony,Russell Dickerson,['Russell Dickerson'],0.4,0.645,2,-6.679,1,0.29,0.0000364,0.0832,0.487,89.351,0.0429,202293,4,0.487,72,11,723
1609,6D7P59fPGiVId356ycR5NY,0 to 60,Russell Dickerson,['Russell Dickerson'],0.608,0.594,7,-6.229,1,0.288,0.000345,0.177,0.346,108.998,0.0244,205822,4,0.346,91,8,645
1610,59KUJ2TocepvimrTBUzpBn,Together (feat. Russell Dickerson),Chris Tomlin,"['Chris Tomlin', 'Russell Dickerson']",0.442,0.722,8,-4.79,1,0.416,0,0.122,0.526,75.966,0.039,178720,4,0.526,54,6,576
1611,1j7QCIAwxlu0t1iZDLK8xz,Billions,Russell Dickerson,['Russell Dickerson'],0.548,0.772,1,-4.948,1,0.0771,0,0.21,0.594,160.075,0.0553,198000,4,0.594,128,9,777
1612,3fkb9drAQawJ1osdUfWmsm,Never Get Old,Russell Dickerson,['Russell Dickerson'],0.493,0.799,7,-4.862,1,0.0463,0.0000154,0.348,0.893,161.921,0.04,185533,4,0.893,121,8,622
1613,60ppD7FL3xQdwFpWnKMunJ,Where I'm Gonna Be,Russell Dickerson,['Russell Dickerson'],0.546,0.816,9,-4.174,1,0.0123,0,0.178,0.596,124.01,0.032,208190,4,0.596,105,11,659
1614,0UgoV3vNRGtmSIPf7NPfdO,All of My Tomorrows (feat. Russell Dickerson),Colt Ford,"['Colt Ford', 'Russell Dickerson']",0.657,0.832,7,-6.678,1,0.0258,0,0.131,0.532,116.02,0.035,189521,4,0.532,88,8,631
1615,1XrWizc5zyVJ3T1yCAHzMC,All Fall Down,Russell Dickerson,['Russell Dickerson'],0.513,0.66,7,-6.226,1,0.27,0.00000155,0.28,0.224,81.022,0.0327,188707,4,0.224,63,6,664
1616,4Ed8axUD8EcmiGSjlrMngN,Come To Jesus,Russell Dickerson,['Russell Dickerson'],0.588,0.759,7,-6.109,1,0.176,0,0.13,0.51,151.994,0.0362,191520,4,0.51,119,6,727
1617,62ngbpM4vF9KiF6iRpkUDQ,Can't Quit You,Russell Dickerson,['Russell Dickerson'],0.503,0.46,5,-6.824,1,0.459,0.0000047,0.0919,0.115,128.038,0.0288,228554,4,0.115,117,10,640
1618,6dxcCNDG6YJZYRgK3ACW0j,Driving In The Rain,Russell Dickerson,['Russell Dickerson'],0.567,0.831,7,-4.643,1,0.104,0.0000027,0.357,0.52,120.063,0.0317,247478,4,0.52,121,12,796
1619,5DtJsKEGKYJI3HFEpe6Sej,Something Good,Russell Dickerson,['Russell Dickerson'],0.487,0.821,7,-3.581,1,0.111,0,0.4,0.764,148.01,0.0383,213949,4,0.764,129,13,676
1620,2kfzB32Pd4dG6uekNvif96,Die To Live Again,Russell Dickerson,['Russell Dickerson'],0.503,0.837,9,-4.451,1,0.00479,0.000213,0.0479,0.561,131.969,0.0385,218082,4,0.561,118,11,683
1621,2epIcEoW44P2YWzFfUJQ2c,Sleepin' Around,Austin Burke,['Austin Burke'],0.636,0.811,4,-5.582,1,0.0304,0.0000138,0.382,0.39,106.941,0.0311,177467,4,0.39,76,8,580
1622,3f3VeiJIaWOZcmkJpTqxyj,Giving You Up,Kameron Marlowe,['Kameron Marlowe'],0.529,0.848,8,-3.833,1,0.0363,0,0.172,0.75,143.954,0.0427,230842,4,0.75,137,10,751
1623,6aXA7DT5rC8RbfYe2jAQa0,Back Porch,Willie Jones,['Willie Jones'],0.672,0.866,11,-3.711,0,0.0387,0,0.189,0.204,110.003,0.0352,168297,4,0.204,76,5,649
1624,16ayXVtAftZYobyrNsZUQv,Another,Adam Doleac,['Adam Doleac'],0.595,0.58,7,-6.482,1,0.36,0,0.0992,0.329,74.99,0.0465,188014,4,0.329,55,4,597
1625,77Bt2DXJE1R1qsnm4D10Ox,Breakups,Seaforth,['Seaforth'],0.531,0.552,1,-5.945,1,0.436,0,0.0786,0.328,74.931,0.0309,223129,3,0.328,89,11,634
1626,5LPWeIerRYGArR6ps3WxDg,Ain't Gonna Break My Heart,Austin Burke,['Austin Burke'],0.601,0.69,11,-7,1,0.0291,0,0.0986,0.43,110.96,0.029,160282,4,0.43,72,8,553
1627,4FEGLKYIfTEatQtfGLGxlu,Between You & Me,Roman Alexander,['Roman Alexander'],0.627,0.618,4,-8.225,1,0.00583,0,0.0901,0.566,99.951,0.0344,169018,4,0.566,70,6,542
1628,4wrKruoaRzt3TtdzJ9uR0F,That Ain't Me No More,Matt Stell,['Matt Stell'],0.555,0.759,0,-3.651,1,0.082,0.0000025,0.114,0.22,152.052,0.0305,191853,4,0.22,117,9,570
1629,7G6eOSluX80fOpWD1ERuyF,Under My Skin,Nate Smith,['Nate Smith'],0.604,0.536,8,-6.186,1,0.13,0,0.162,0.473,151.737,0.0345,178772,4,0.473,108,9,570
1630,2QVzUws1l5mzZ4v46tGHrC,Love You Like That,Canaan Smith,['Canaan Smith'],0.559,0.766,11,-5.056,1,0.0107,0.0000698,0.194,0.723,145.26,0.0295,203053,4,0.723,120,7,658
1631,3QrKnzBxwKnWF1t9jYuHpY,My Best Friend's Girlfriend,Austin Burke,['Austin Burke'],0.597,0.826,2,-4.618,1,0.00219,0,0.305,0.602,107.993,0.0441,172707,4,0.602,75,8,613
1632,6Wt3sYuUnYwvTcYQqx7NUR,Down For It,Willie Jones,['Willie Jones'],0.614,0.869,9,-3.234,1,0.201,0,0.0903,0.506,82.021,0.0379,194838,4,0.506,65,9,660
1633,6QD7xOu1N8s2NVOKqn6je8,ABBY,Travis Denning,['Travis Denning'],0.596,0.762,3,-4.576,1,0.0363,0,0.0821,0.794,160.021,0.0333,195880,4,0.794,127,9,585
1634,0kSUH6KBoUrHWL93j1Lx3h,Come Back To Bed,Sean Stemaly,['Sean Stemaly'],0.525,0.84,1,-4.21,0,0.42,0.0000167,0.361,0.806,136.037,0.037,183920,4,0.806,102,6,668
1635,6OI4kx6HcKUAgZKGr9IlXg,Leave Me Alone,Tyler Braden,['Tyler Braden'],0.403,0.617,0,-7.02,0,0.00783,0,0.148,0.204,150.064,0.0337,196592,4,0.204,121,10,578
1636,3oYzZC4WuE9Ymqcp91cGzk,Town Home,Austin Burke,['Austin Burke'],0.63,0.683,5,-5.7,1,0.15,0,0.133,0.486,155.927,0.0307,170413,4,0.486,107,8,570
1637,4iK2zz811mSOLZqLGgII16,She Got That,Drew Green,['Drew Green'],0.657,0.639,0,-5.483,1,0.0481,0,0.196,0.474,122.047,0.0308,157867,4,0.474,77,8,535
1638,54eUv9Q3D9MZuOGS5PSflp,Some Girls,Jameson Rodgers,['Jameson Rodgers'],0.431,0.831,8,-5.108,1,0.0791,0,0.312,0.352,167.96,0.0474,184893,4,0.352,126,8,575
1639,5kpDn3lzvpTPLPxRTXyq9c,Whoever Broke Your Heart,Murphy Elmore,['Murphy Elmore'],0.482,0.766,6,-5.251,1,0.041,0,0.247,0.635,155.915,0.0401,194482,4,0.635,124,10,627
1640,5TMVx89wRJaep6rI111aqp,"Speakers, Bleachers And Preachers",Brandon Lay,['Brandon Lay'],0.603,0.604,6,-6.593,1,0.321,0,0.166,0.641,96.07,0.0273,192920,4,0.641,76,7,640
1641,0l7Q1R6vZAPocVR5BQ80nj,One Summer,Austin Burke,['Austin Burke'],0.624,0.822,7,-4.434,1,0.0741,0,0.332,0.37,120.059,0.034,230213,4,0.37,111,9,735
1642,1zMlCzXYSXlNAEIZVpr5CZ,Breakup Sex,Hunter Phelps,['Hunter Phelps'],0.55,0.736,11,-3.561,0,0.0176,0.0000311,0.223,0.365,131.98,0.0338,191510,4,0.365,102,7,571
1643,1m8Vr5xZ80ALZS42c5YJsD,Famous,Adam Doleac,['Adam Doleac'],0.745,0.475,7,-5.574,1,0.356,0,0.115,0.431,94.964,0.0386,186960,4,0.431,70,8,550
1644,21HxYsyuuXZNqB1Dme5PQN,Wildfire,Nate Smith,['Nate Smith'],0.511,0.674,6,-4.992,1,0.0371,0,0.18,0.363,159.874,0.026,190249,4,0.363,123,9,575
1645,1LtiNpTzzSX8qcvlPFLmeR,Nothing's Better,Filmore,['Filmore'],0.8,0.515,9,-5.431,1,0.0724,0,0.355,0.949,110.018,0.0351,193145,4,0.949,88,11,675
1646,5H4YGepZNnPhnOHA9vZSEP,Whole Lot in Love,Austin Burke,['Austin Burke'],0.791,0.715,7,-5.809,1,0.353,0,0.115,0.593,112.027,0.0377,166787,4,0.593,75,7,609
1647,5gRsliQqZLc4tv688SE3wB,Song About You,Sam Grow,['Sam Grow'],0.57,0.767,10,-4.287,1,0.000895,0.0000118,0.097,0.713,110.995,0.0331,180891,4,0.713,82,9,569
1648,1fNznqiu5d1wLezuTyy1UB,Whatever Forever Is,Devin Dawson,['Devin Dawson'],0.635,0.827,8,-6.021,1,0.0308,0.0000239,0.0838,0.936,154.016,0.0468,217892,4,0.936,138,10,993
1649,4KUTGzToT4a4Ktk9VTBTkH,Everything Falls for You,Seaforth,['Seaforth'],0.507,0.403,11,-6.904,1,0.606,0,0.113,0.325,57.164,0.0367,180592,3,0.325,55,9,502
1650,4j6GMcVcqZf1r0GDqMtYp6,Prayed For You,Matt Stell,['Matt Stell'],0.6,0.698,9,-5.86,1,0.0724,0.00000164,0.113,0.57,140.032,0.0355,210373,4,0.57,117,10,702
1651,3ss8vwSs0OUHQVk9XwjhaX,Desert Child,Austin Burke,['Austin Burke'],0.618,0.65,0,-7.08,1,0.0102,0.00481,0.144,0.439,110.055,0.0272,169835,4,0.439,75,8,644
1652,03PTvKwCBFNGxIqvzVWHwg,Midnight Daydream,Jameson Rodgers,['Jameson Rodgers'],0.617,0.857,4,-5.756,1,0.512,0.00000552,0.136,0.565,120.019,0.0422,189015,4,0.565,92,8,582
1653,4an8z6f6w15wlNofE9dSMV,Secret,Tyler Braden,['Tyler Braden'],0.522,0.669,7,-7.824,1,0.0917,0.000258,0.124,0.479,148.015,0.0269,234547,4,0.479,142,8,755
1654,6VvTSNRnF6EdGtdXNvdAY1,Feels Like Home,Tyler Rich,['Tyler Rich'],0.362,0.898,5,-3.684,1,0.000449,0.0000108,0.108,0.693,89.725,0.0305,200547,3,0.693,95,8,642
1655,1MOOJuxUu9QiQE9GgkYYPb,My Person,Spencer Crandall,['Spencer Crandall'],0.567,0.753,7,-5.291,1,0.0894,0,0.13,0.756,165.966,0.0487,177000,4,0.756,118,7,658
1656,7kw4qSXFtuPn0FnUOsiMF5,Billion Dollar Love,Austin Burke,['Austin Burke'],0.7,0.562,1,-6.768,0,0.00306,0.00000202,0.099,0.402,109.039,0.0278,171653,4,0.402,75,8,545
1657,2mfahQ0EaaZWq4cFNg6A1o,All On Me,Devin Dawson,['Devin Dawson'],0.634,0.668,5,-5.488,1,0.14,0,0.216,0.635,80.989,0.0291,224627,4,0.635,73,10,815
1658,0QFvybNsiwupz72jpQWxKn,That's How You Got It,John Gurney,['John Gurney'],0.673,0.683,4,-4.224,1,0.00181,0.0000106,0.099,0.824,89.984,0.0321,184747,4,0.824,67,7,713
1659,5P1yxt3iuQLZpF9yseeZpS,Startin' Young,Brandon Lay,['Brandon Lay'],0.555,0.737,2,-6.593,1,0.0095,0,0.0966,0.552,84.947,0.0378,219086,4,0.552,75,12,781
1660,1DKUs6bsxsDtnbykNSiGxB,Man Enough Now,Chris Bandi,['Chris Bandi'],0.59,0.578,2,-6.108,1,0.0155,0,0.158,0.507,156.113,0.0332,185474,4,0.507,119,8,616
1661,4bcefPrfEwg4UxqZFkMxzh,Speed of Life,Austin Burke,['Austin Burke'],0.528,0.634,1,-6.574,0,0.0495,0.000137,0.36,0.259,82.022,0.0273,193339,4,0.259,65,6,618
1662,3dV1fjKOlLnaNK5MeZHXGv,Cold Beer Calling My Name,Jameson Rodgers,"['Jameson Rodgers', 'Luke Combs']",0.581,0.86,7,-4.092,1,0.048,0,0.169,0.79,148.318,0.039,210480,4,0.79,127,6,672
1663,7d54CbPtYOmN4Eiu03fOlb,Throwin' Parties,Hunter Phelps,['Hunter Phelps'],0.519,0.712,6,-8.347,1,0.0176,0,0.0722,0.374,142.973,0.0303,205501,4,0.374,118,8,639
1664,4WnVGyYARUt3RopldQ08oc,The Longer I Lay Here,Adam Hambrick,"['Adam Hambrick', 'Jillian Jacqueline']",0.676,0.802,7,-4.341,1,0.143,0.00000196,0.149,0.708,102.069,0.0311,159755,4,0.708,66,9,594
1665,5tMViyamkwQmHjMm1OajDi,How Does It Sound,Dylan Schneider,['Dylan Schneider'],0.536,0.761,7,-5.532,1,0.0141,0,0.133,0.495,82.007,0.0287,162400,4,0.495,52,6,545
1666,24OVKij2YLDnqhU2kiswEi,I Grew Up,Austin Burke,['Austin Burke'],0.666,0.684,0,-6.289,1,0.0283,0.00000588,0.353,0.59,99.052,0.0349,157049,4,0.59,64,7,661
1667,5mXOdtyPOL6GEuZdCyHSsb,Asking For A Friend,Devin Dawson,['Devin Dawson'],0.713,0.527,4,-7.512,1,0.238,0.00000749,0.111,0.445,123.006,0.0329,239280,4,0.445,120,8,846
1668,4fhKaRCxbWXA3BwAr3Zxjx,David Ashley Parker From Powder Springs,Travis Denning,['Travis Denning'],0.555,0.895,5,-4.787,1,0.131,0,0.0922,0.38,138.076,0.0472,210173,4,0.38,119,6,657
1669,0vUpD5zbhcvXDtn96kZrrg,Just Another (Acoustic) [feat. Jillian Jacqueline],Sammy Arriaga,"['Sammy Arriaga', 'Jillian Jacqueline']",0.67,0.545,4,-6.91,1,0.245,0,0.137,0.35,133.982,0.0366,150100,4,0.35,84,6,510
1670,3bhBatnfRsl9Qj93yTDYkV,Between Me and the End of the World,Adam Hambrick,['Adam Hambrick'],0.321,0.514,11,-6.122,1,0.238,0,0.127,0.345,83.949,0.0373,220320,3,0.345,106,8,721
1671,6Wt3sYuUnYwvTcYQqx7NUR,Down For It,Willie Jones,['Willie Jones'],0.614,0.869,9,-3.234,1,0.201,0,0.0903,0.506,82.021,0.0379,194838,4,0.506,65,9,660
1672,1PK5lKvMzgZ1o3IVBWhcPt,Slow It Down,Willie Jones,['Willie Jones'],0.612,0.724,7,-7.006,1,0.0617,0,0.144,0.607,150.128,0.0399,233470,4,0.607,146,8,906
1673,2LU95Xw5MU6nSApasaZo2b,Runs In Our Blood,Willie Jones,['Willie Jones'],0.634,0.726,0,-5.047,1,0.541,0,0.0823,0.745,136.043,0.0338,222007,4,0.745,120,9,771
1674,7pReZTjMlObnUCXDe752mN,Windows Down,Willie Jones,['Willie Jones'],0.625,0.575,5,-7.883,1,0.562,0,0.0991,0.844,149.922,0.0309,226944,4,0.844,138,9,849
1675,3fW5ZBOWXWAOyuEoz19bTe,Where Were You,Willie Jones,['Willie Jones'],0.648,0.398,0,-8.797,1,0.768,0,0.108,0.597,78.005,0.0789,218555,4,0.597,69,8,776
1676,1SqVlVKRSV2oZuqANNMSKG,I Ain't Gotta Grow Up,Logan Mize,"['Logan Mize', 'Willie Jones']",0.747,0.809,6,-4.599,1,0.0228,0.00000485,0.18,0.725,100.006,0.0304,175236,4,0.725,71,9,697
1677,5xZYQAl2oktfGQ20rLOJt6,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",Waylon Jennings,"['Waylon Jennings', 'Willie Nelson']",0.373,0.423,9,-11.642,1,0.578,0.00115,0.16,0.527,187.477,0.0618,152533,3,0.527,155,7,544
1678,1tmCPGkgKKurSN1onKcaJt,I Can Get off on You - Remastered,Waylon Jennings,"['Waylon Jennings', 'Willie Nelson']",0.65,0.584,0,-11.716,1,0.112,0.00188,0.112,0.824,150.572,0.0336,142667,4,0.824,87,8,548
1679,6dnco8haegnJYtylV26cBq,Islands In the Stream,Dolly Parton,"['Dolly Parton', 'Kenny Rogers']",0.618,0.412,8,-12.075,1,0.675,0.00000104,0.0886,0.74,203.933,0.0368,251960,4,0.74,212,12,918
1680,383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,The Charlie Daniels Band,['The Charlie Daniels Band'],0.523,0.626,0,-9.425,1,0.155,0,0.0869,0.917,134.127,0.0523,214867,4,0.917,119,11,982
1681,71DvqaGJyn0sxAaVMoqw6q,Above and Beyond,Charley Pride,['Charley Pride'],0.54,0.506,2,-11.086,1,0.686,0,0.1,0.94,145.138,0.0293,126520,3,0.94,99,6,451
1682,1CmRJh9pEQwmdjaMab44kB,Someday You Will,Charley Pride,['Charley Pride'],0.527,0.256,9,-12.108,1,0.883,0.00000246,0.163,0.545,106.019,0.0283,146280,4,0.545,62,7,389
1683,37GWhu8R61gTStMvVQfDuE,Kiss an Angel Good Mornin',Charley Pride,['Charley Pride'],0.665,0.512,4,-10.704,1,0.581,0,0.371,0.87,130.578,0.03,123467,4,0.87,64,7,413
1684,7bUQK5CXMTVdbrE6PwdPJZ,She's Too Good to Be True,Charley Pride,['Charley Pride'],0.602,0.377,4,-10.606,1,0.634,0,0.113,0.648,109.537,0.0266,172667,3,0.648,102,7,515
1685,2Z9Kd6LbAmFvSqWCn91gHD,I Know One,Charley Pride,['Charley Pride'],0.501,0.265,2,-11.807,1,0.614,0,0.11,0.613,102.789,0.0265,144800,4,0.613,61,10,410
1686,2C3KMl6pCCyG3yKyIYUxsg,Just Between You and Me,Charley Pride,['Charley Pride'],0.603,0.414,6,-11.998,1,0.744,0.000237,0.227,0.674,109.593,0.0277,131720,4,0.674,58,7,394
1687,1oqxU521xW9h8rJWzVWxD4,Mountain of Love,Charley Pride,['Charley Pride'],0.682,0.666,4,-10.041,1,0.538,0.0000306,0.0554,0.932,125.066,0.0379,167933,4,0.932,85,8,610
1688,6wuWCgW8As83RTLil4GsCS,If Only,Shenandoah,"['Shenandoah', 'Ashley McBryde']",0.663,0.507,9,-9.084,1,0.5,0,0.324,0.35,144.041,0.0338,200120,4,0.35,117,10,712
1689,23hDnIFoFlVTDA6y8YrJoR,Colder Weather,Zac Brown Band,['Zac Brown Band'],0.667,0.381,3,-7.494,1,0.455,0,0.116,0.199,135.975,0.0294,273893,4,0.199,152,11,711
1690,4fZZ4605MeWtpyQuYSxt18,A Fool Can Always Break Your Heart,Willie Jones,['Willie Jones'],0.702,0.797,10,-4.543,0,0.363,0.00000825,0.153,0.797,105.893,0.0259,219760,4,0.797,94,10,786
1691,0iR9FuxMDZYJXSPPWKKIWE,The Half Moon Ascending,South China Music Troupe,['South China Music Troupe'],0.556,0.209,2,-15.54,1,0.0907,0.443,0.078,0.328,143.897,0.0283,288560,4,0.328,171,16,811
1692,04hr51HBJq2ZKhX2BZhFwp,The Caravan On the Ancient Road (Dang Nian Gu Dao Xiang Ma Ti),Li Shuangjiang,['Li Shuangjiang'],0.195,0.354,10,-14.074,1,0.973,0.000217,0.109,0.341,149.145,0.0343,152440,5,0.341,91,8,504
1693,01ex14GCMqGxmz1e2gH2hs,Infinity - Brano musicale,Wallace D. Wattles,['Wallace D. Wattles'],0.343,0.101,9,-18.64,0,0.99,0.945,0.111,0.133,111.662,0.0625,371473,4,0.133,160,14,850
1694,32IEWnC9L6K7XhhtgmX3lg,North Wind Blows (Bei Feng Chui),Wang Kun,['Wang Kun'],0.309,0.345,4,-9.286,0,0.812,0.00992,0.227,0.216,77.007,0.0307,135000,3,0.216,53,5,474
1695,4I2sm7EqCcCYDcdvaOD9qz,Where's My Money?,Willie Jones,['Willie Jones'],0.679,0.844,5,-3.817,0,0.433,0.0000338,0.524,0.969,141.456,0.0453,135000,4,0.969,77,6,487
1696,1BTG5sHclHj1FaJps7sJqQ,The People’s Liberation Army Captures Nanjing,Red East Choir,['Red East Choir'],0.266,0.543,0,-6.455,1,0.823,0.00136,0.318,0.657,97.788,0.0345,111347,4,0.657,42,6,271
